0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,0.6043724470692203,0.631810740095339,0.631810740095339,0.631810740095339,0.6,0.6,0.631810740095339,0.631810740095339,0.569310740095339,0.5343724470692204,0.4718724470692204,0.5343724470692204,0.4675,0.4093724470692204,0.5343724470692204,0.4718724470692204,0.4675,0.4093724470692204,0.53,0.4675,0.46970241621366127,0.405,0.4718724470692204,0.5343724470692204,0.53,0.6022024162136613,0.6043724470692203,0.6,0.631810740095339
0.6043724470692203,1.0,0.6127469271226941,0.6127469271226941,0.6127469271226941,0.6043724470692203,0.6043724470692203,0.6127469271226941,0.6127469271226941,0.5502469271226941,0.53,0.4675,0.53,0.4718724470692204,0.405,0.53,0.4675,0.4718724470692204,0.405,0.5343724470692204,0.4718724470692204,0.480246927122694,0.4093724470692204,0.4675,0.53,0.5343724470692204,0.6127469271226941,0.6,0.6043724470692203,0.6127469271226941
0.631810740095339,0.6127469271226941,1.0,0.6,0.6,0.631810740095339,0.631810740095339,0.6,0.6,0.5375,0.5427469271226941,0.4802469271226941,0.5427469271226941,0.49931074009533905,0.4177469271226941,0.5427469271226941,0.4802469271226941,0.49931074009533905,0.4177469271226941,0.561810740095339,0.49931074009533905,0.5177573722440295,0.43681074009533905,0.4802469271226941,0.5427469271226941,0.561810740095339,0.6502573722440296,0.6127469271226941,0.631810740095339,0.6
0.631810740095339,0.6127469271226941,0.6,1.0,0.6,0.631810740095339,0.631810740095339,0.6,0.6,0.5375,0.5427469271226941,0.4802469271226941,0.5427469271226941,0.49931074009533905,0.4177469271226941,0.5427469271226941,0.4802469271226941,0.49931074009533905,0.4177469271226941,0.561810740095339,0.49931074009533905,0.5177573722440295,0.43681074009533905,0.4802469271226941,0.5427469271226941,0.561810740095339,0.6502573722440296,0.6127469271226941,0.631810740095339,0.6
0.631810740095339,0.6127469271226941,0.6,0.6,1.0,0.631810740095339,0.631810740095339,0.6,0.6,0.5375,0.5427469271226941,0.4802469271226941,0.5427469271226941,0.49931074009533905,0.4177469271226941,0.5427469271226941,0.4802469271226941,0.49931074009533905,0.4177469271226941,0.561810740095339,0.49931074009533905,0.5177573722440295,0.43681074009533905,0.4802469271226941,0.5427469271226941,0.561810740095339,0.6502573722440296,0.6127469271226941,0.631810740095339,0.6
0.6,0.6043724470692203,0.631810740095339,0.631810740095339,0.631810740095339,1.0,0.6,0.631810740095339,0.631810740095339,0.569310740095339,0.5343724470692204,0.4718724470692204,0.5343724470692204,0.4675,0.4093724470692204,0.5343724470692204,0.4718724470692204,0.4675,0.4093724470692204,0.53,0.4675,0.46970241621366127,0.405,0.4718724470692204,0.5343724470692204,0.53,0.6022024162136613,0.6043724470692203,0.6,0.631810740095339
0.6,0.6043724470692203,0.631810740095339,0.631810740095339,0.631810740095339,0.6,1.0,0.631810740095339,0.631810740095339,0.569310740095339,0.5343724470692204,0.4718724470692204,0.5343724470692204,0.4675,0.4093724470692204,0.5343724470692204,0.4718724470692204,0.4675,0.4093724470692204,0.53,0.4675,0.46970241621366127,0.405,0.4718724470692204,0.5343724470692204,0.53,0.6022024162136613,0.6043724470692203,0.6,0.631810740095339
0.631810740095339,0.6127469271226941,0.6,0.6,0.6,0.631810740095339,0.631810740095339,1.0,0.6,0.5375,0.5427469271226941,0.4802469271226941,0.5427469271226941,0.49931074009533905,0.4177469271226941,0.5427469271226941,0.4802469271226941,0.49931074009533905,0.4177469271226941,0.561810740095339,0.49931074009533905,0.5177573722440295,0.43681074009533905,0.4802469271226941,0.5427469271226941,0.561810740095339,0.6502573722440296,0.6127469271226941,0.631810740095339,0.6
0.631810740095339,0.6127469271226941,0.6,0.6,0.6,0.631810740095339,0.631810740095339,0.6,1.0,0.5375,0.5427469271226941,0.4802469271226941,0.5427469271226941,0.49931074009533905,0.4177469271226941,0.5427469271226941,0.4802469271226941,0.49931074009533905,0.4177469271226941,0.561810740095339,0.49931074009533905,0.5177573722440295,0.43681074009533905,0.4802469271226941,0.5427469271226941,0.561810740095339,0.6502573722440296,0.6127469271226941,0.631810740095339,0.6
0.569310740095339,0.5502469271226941,0.5375,0.5375,0.5375,0.569310740095339,0.569310740095339,0.5375,0.5375,1.0,0.4802469271226941,0.4177469271226941,0.4802469271226941,0.561810740095339,0.4802469271226941,0.4802469271226941,0.4177469271226941,0.561810740095339,0.4802469271226941,0.49931074009533905,0.43681074009533905,0.5802573722440296,0.49931074009533905,0.4177469271226941,0.4802469271226941,0.49931074009533905,0.5877573722440296,0.5502469271226941,0.569310740095339,0.5375
0.5343724470692204,0.53,0.5427469271226941,0.5427469271226941,0.5427469271226941,0.5343724470692204,0.5343724470692204,0.5427469271226941,0.5427469271226941,0.4802469271226941,1.0,0.733578431372549,0.6,0.7010850959342555,0.671078431372549,0.726078431372549,0.4675,0.4718724470692204,0.405,0.6935850959342555,0.4718724470692204,0.480246927122694,0.4093724470692204,0.4675,0.53,0.6935850959342555,0.5427469271226941,0.53,0.6935850959342555,0.5427469271226941
0.4718724470692204,0.4675,0.4802469271226941,0.4802469271226941,0.4802469271226941,0.4718724470692204,0.4718724470692204,0.4802469271226941,0.4802469271226941,0.4177469271226941,0.733578431372549,1.0,0.5375,0.6385850959342555,0.608578431372549,0.4675,0.726078431372549,0.4093724470692204,0.3425,0.4718724470692204,0.6935850959342555,0.417746927122694,0.3468724470692204,0.726078431372549,0.4675,0.4718724470692204,0.480246927122694,0.4675,0.4718724470692204,0.4802469271226941
0.5343724470692204,0.53,0.5427469271226941,0.5427469271226941,0.5427469271226941,0.5343724470692204,0.5343724470692204,0.5427469271226941,0.5427469271226941,0.4802469271226941,0.6,0.5375,1.0,0.5418724470692204,0.475,0.53,0.4675,0.4718724470692204,0.405,0.5343724470692204,0.4718724470692204,0.480246927122694,0.4093724470692204,0.4675,0.53,0.5343724470692204,0.5427469271226941,0.53,0.5343724470692204,0.5427469271226941
0.4675,0.4718724470692204,0.49931074009533905,0.49931074009533905,0.49931074009533905,0.4675,0.4675,0.49931074009533905,0.49931074009533905,0.561810740095339,0.7010850959342555,0.6385850959342555,0.5418724470692204,1.0,0.7010850959342555,0.4718724470692204,0.4093724470692204,0.7931578947368423,0.4718724470692204,0.4675,0.405,0.7590939248343346,0.4675,0.4093724470692204,0.4718724470692204,0.4675,0.46970241621366127,0.4718724470692204,0.4675,0.49931074009533905
0.4093724470692204,0.405,0.4177469271226941,0.4177469271226941,0.4177469271226941,0.4093724470692204,0.4093724470692204,0.4177469271226941,0.4177469271226941,0.4802469271226941,0.671078431372549,0.608578431372549,0.475,0.7010850959342555,1.0,0.405,0.3425,0.4718724470692204,0.726078431372549,0.4093724470692204,0.3468724470692204,0.480246927122694,0.6935850959342555,0.3425,0.405,0.4093724470692204,0.417746927122694,0.405,0.4093724470692204,0.4177469271226941
0.5343724470692204,0.53,0.5427469271226941,0.5427469271226941,0.5427469271226941,0.5343724470692204,0.5343724470692204,0.5427469271226941,0.5427469271226941,0.4802469271226941,0.726078431372549,0.4675,0.53,0.4718724470692204,0.405,1.0,0.733578431372549,0.7010850959342555,0.671078431372549,0.6935850959342555,0.4718724470692204,0.480246927122694,0.4093724470692204,0.4675,0.53,0.6935850959342555,0.5427469271226941,0.53,0.6935850959342555,0.5427469271226941
0.4718724470692204,0.4675,0.4802469271226941,0.4802469271226941,0.4802469271226941,0.4718724470692204,0.4718724470692204,0.4802469271226941,0.4802469271226941,0.4177469271226941,0.4675,0.726078431372549,0.4675,0.4093724470692204,0.3425,0.733578431372549,1.0,0.6385850959342555,0.608578431372549,0.4718724470692204,0.6935850959342555,0.417746927122694,0.3468724470692204,0.726078431372549,0.4675,0.4718724470692204,0.480246927122694,0.4675,0.4718724470692204,0.4802469271226941
0.4675,0.4718724470692204,0.49931074009533905,0.49931074009533905,0.49931074009533905,0.4675,0.4675,0.49931074009533905,0.49931074009533905,0.561810740095339,0.4718724470692204,0.4093724470692204,0.4718724470692204,0.7931578947368423,0.4718724470692204,0.7010850959342555,0.6385850959342555,1.0,0.7010850959342555,0.4675,0.405,0.7590939248343346,0.4675,0.4093724470692204,0.4718724470692204,0.4675,0.46970241621366127,0.4718724470692204,0.4675,0.49931074009533905
0.4093724470692204,0.405,0.4177469271226941,0.4177469271226941,0.4177469271226941,0.4093724470692204,0.4093724470692204,0.4177469271226941,0.4177469271226941,0.4802469271226941,0.405,0.3425,0.405,0.4718724470692204,0.726078431372549,0.671078431372549,0.608578431372549,0.7010850959342555,1.0,0.4093724470692204,0.3468724470692204,0.480246927122694,0.6935850959342555,0.3425,0.405,0.4093724470692204,0.417746927122694,0.405,0.4093724470692204,0.4177469271226941
0.53,0.5343724470692204,0.561810740095339,0.561810740095339,0.561810740095339,0.53,0.53,0.561810740095339,0.561810740095339,0.49931074009533905,0.6935850959342555,0.4718724470692204,0.5343724470692204,0.4675,0.4093724470692204,0.6935850959342555,0.4718724470692204,0.4675,0.4093724470692204,1.0,0.8006578947368422,0.7665939248343346,0.7381578947368422,0.5418724470692204,0.6043724470692203,0.7298701298701299,0.5322024162136614,0.5343724470692204,0.6598701298701299,0.561810740095339
0.4675,0.4718724470692204,0.49931074009533905,0.49931074009533905,0.49931074009533905,0.4675,0.4675,0.49931074009533905,0.49931074009533905,0.43681074009533905,0.4718724470692204,0.6935850959342555,0.4718724470692204,0.405,0.3468724470692204,0.4718724470692204,0.6935850959342555,0.405,0.3468724470692204,0.8006578947368422,1.0,0.7040939248343345,0.6756578947368421,0.7635850959342555,0.5418724470692204,0.5375,0.46970241621366127,0.4718724470692204,0.4675,0.49931074009533905
0.46970241621366127,0.480246927122694,0.5177573722440295,0.5177573722440295,0.5177573722440295,0.46970241621366127,0.46970241621366127,0.5177573722440295,0.5177573722440295,0.5802573722440296,0.480246927122694,0.417746927122694,0.480246927122694,0.7590939248343346,0.480246927122694,0.480246927122694,0.417746927122694,0.7590939248343346,0.480246927122694,0.7665939248343346,0.7040939248343345,1.0,0.7665939248343345,0.4877469271226941,0.5502469271226941,0.5397024162136613,0.4675,0.480246927122694,0.46970241621366127,0.5177573722440295
0.405,0.4093724470692204,0.43681074009533905,0.43681074009533905,0.43681074009533905,0.405,0.405,0.43681074009533905,0.43681074009533905,0.49931074009533905,0.4093724470692204,0.3468724470692204,0.4093724470692204,0.4675,0.6935850959342555,0.4093724470692204,0.3468724470692204,0.4675,0.6935850959342555,0.7381578947368422,0.6756578947368421,0.7665939248343345,1.0,0.41687244706922044,0.47937244706922044,0.475,0.40720241621366127,0.4093724470692204,0.405,0.43681074009533905
0.4718724470692204,0.4675,0.4802469271226941,0.4802469271226941,0.4802469271226941,0.4718724470692204,0.4718724470692204,0.4802469271226941,0.4802469271226941,0.4177469271226941,0.4675,0.726078431372549,0.4675,0.4093724470692204,0.3425,0.4675,0.726078431372549,0.4093724470692204,0.3425,0.5418724470692204,0.7635850959342555,0.4877469271226941,0.41687244706922044,1.0,0.5375,0.5418724470692204,0.480246927122694,0.4675,0.4718724470692204,0.4802469271226941
0.5343724470692204,0.53,0.5427469271226941,0.5427469271226941,0.5427469271226941,0.5343724470692204,0.5343724470692204,0.5427469271226941,0.5427469271226941,0.4802469271226941,0.53,0.4675,0.53,0.4718724470692204,0.405,0.53,0.4675,0.4718724470692204,0.405,0.6043724470692203,0.5418724470692204,0.5502469271226941,0.47937244706922044,0.5375,1.0,0.6043724470692203,0.5427469271226941,0.53,0.5343724470692204,0.5427469271226941
0.53,0.5343724470692204,0.561810740095339,0.561810740095339,0.561810740095339,0.53,0.53,0.561810740095339,0.561810740095339,0.49931074009533905,0.6935850959342555,0.4718724470692204,0.5343724470692204,0.4675,0.4093724470692204,0.6935850959342555,0.4718724470692204,0.4675,0.4093724470692204,0.7298701298701299,0.5375,0.5397024162136613,0.475,0.5418724470692204,0.6043724470692203,1.0,0.5322024162136614,0.5343724470692204,0.6598701298701299,0.561810740095339
0.6022024162136613,0.6127469271226941,0.6502573722440296,0.6502573722440296,0.6502573722440296,0.6022024162136613,0.6022024162136613,0.6502573722440296,0.6502573722440296,0.5877573722440296,0.5427469271226941,0.480246927122694,0.5427469271226941,0.46970241621366127,0.417746927122694,0.5427469271226941,0.480246927122694,0.46970241621366127,0.417746927122694,0.5322024162136614,0.46970241621366127,0.4675,0.40720241621366127,0.480246927122694,0.5427469271226941,0.5322024162136614,1.0,0.6127469271226941,0.7143644300813359,0.6502573722440296
0.6043724470692203,0.6,0.6127469271226941,0.6127469271226941,0.6127469271226941,0.6043724470692203,0.6043724470692203,0.6127469271226941,0.6127469271226941,0.5502469271226941,0.53,0.4675,0.53,0.4718724470692204,0.405,0.53,0.4675,0.4718724470692204,0.405,0.5343724470692204,0.4718724470692204,0.480246927122694,0.4093724470692204,0.4675,0.53,0.5343724470692204,0.6127469271226941,1.0,0.6043724470692203,0.6127469271226941
0.6,0.6043724470692203,0.631810740095339,0.631810740095339,0.631810740095339,0.6,0.6,0.631810740095339,0.631810740095339,0.569310740095339,0.6935850959342555,0.4718724470692204,0.5343724470692204,0.4675,0.4093724470692204,0.6935850959342555,0.4718724470692204,0.4675,0.4093724470692204,0.6598701298701299,0.4675,0.46970241621366127,0.405,0.4718724470692204,0.5343724470692204,0.6598701298701299,0.7143644300813359,0.6043724470692203,1.0,0.631810740095339
0.631810740095339,0.6127469271226941,0.6,0.6,0.6,0.631810740095339,0.631810740095339,0.6,0.6,0.5375,0.5427469271226941,0.4802469271226941,0.5427469271226941,0.49931074009533905,0.4177469271226941,0.5427469271226941,0.4802469271226941,0.49931074009533905,0.4177469271226941,0.561810740095339,0.49931074009533905,0.5177573722440295,0.43681074009533905,0.4802469271226941,0.5427469271226941,0.561810740095339,0.6502573722440296,0.6127469271226941,0.631810740095339,1.0
